text,label,label_name
"Really starting to like the recent pullback in $HD .... showing hints of ""seller exhaustion"" down here ... look for… https://t.co/yYSKHVPq0x",2,Neutral
Report: Emirates Pilots Unaware Engines Idle in 2016 Crash,2,Neutral
"Should You Be Pleased About The CEO Pay At F5 Networks, Inc.'s (NASDAQ:FFIV)",2,Neutral
Investors Become Richer By Rs 1.81 Lakh Crore As Stocks Zoom,2,Neutral
Fox Sports has sold out its inventory of Super Bowl ads https://t.co/wpGQ9cClj4,2,Neutral
"""A Once In A Decade Divergence"" Warns This Global Macro Fund https://t.co/q2i7nMOsdB",0,Bearish
"Fed warranty: will keep rates unchanged until 2021, or until there is a 5% drop in stocks, whichever comes first",2,Neutral
"Millennials 'are seeing their health decline faster' than Gen X, worrying experts",2,Neutral
CommScope redeeming $100M in 5% notes,2,Neutral
Sirius downgraded on valuation,0,Bearish
FDA OKs Zogenix's Fintepla for Dravet syndrome,1,Bullish
Dynex Capital beats on revenue,1,Bullish
"These stocks could get a boost from the millions working from home, traders say. (via @TradingNation)… https://t.co/ToPfG4ZBlo",1,Bullish
$CUI $APT $FRTA - BOQI International Medical and CUI Global among Industrial gainers; Beazer Homes and Hovnanian En... https://t.co/1rj1ptnfIh,2,Neutral
These are the best business schools in Canada https://t.co/ISxIByPtxp,2,Neutral
First Choice declares $0.25 dividend,2,Neutral
Exxon and Chevron posted the weakest results in years because of disappointing results in almost all of their busin... https://t.co/GVVcZxePU3,0,Bearish
Edited Transcript of GLUU earnings conference call or presentation 5-Feb-20 10:00pm GMT,2,Neutral
Tesco Asks Thai Tycoons for Next-Round Bids for Asia Unit,2,Neutral
Farm Experts Pitch For Scrapping GST On Agri-Inputs In Budget Wish List,2,Neutral
"STOCKS AT THE CLOSE:
-Dow up 0.60%
-Nasdaq up 1.13 %
-S&P up 0.73% https://t.co/3W0Y3ZI0IB",1,Bullish
China International Marine Containers : ANNOUNCEMENT OF POLL RESULTS OF THE SECOND EXTRAOR... #Stock… https://t.co/IqA6b94iSv,2,Neutral
Japan Recession Risks Prompt Forecasts of 2020 Contraction,0,Bearish
3 Things to Watch in the Stock Market This Week,2,Neutral
"CDPQ teams with Piramal again, launches $300m Indian private credit platform",2,Neutral
"Impeachment Reaches Decision Stage as Democrats Review Evidence - BBG

https://t.co/4FaXv9eIhV",2,Neutral
Siemens Considers Buying Iberdrola’s Siemens Gamesa Stake,2,Neutral
"$OPTT in the recent conference call, CEO said, No need to raise funds.",2,Neutral
Foot traffic at U.S. malls is on the rise as the Thanksgiving holiday approaches https://t.co/kCQ8ReNEBA,1,Bullish
A Little Less Trade Uncertainty as 2019 Winds Down: Economy Week,1,Bullish
Dragonfly Capital Premium Top 10 Equal Weighted gained 1.00% this week using 70% of capital.  YTD +23.03%… https://t.co/qzymFkw080,2,Neutral
General Announcement::Melco Resorts Finance Announces Proposed Senior Notes Offering #SingaporeExchange #Stock… https://t.co/8tIoYSk4oM,2,Neutral
BW Group trims its stake in DHT Holdings,0,Bearish
Oil slides as Russia reportedly may not seek deeper cuts at OPEC meeting,0,Bearish
$UXA:COM $CCJ $URG - Uranium likely to benefit as top miner cuts output https://t.co/knMI5S5aVC,1,Bullish
$PEAK - Healthpeak Properties Q4 Earnings Preview https://t.co/T6Srtu0I0j,2,Neutral
The Credit-Ratings Business May Never Get Fixed,2,Neutral
Boeing's stock dives after NTSB recommends 'more robust redesign' of 737-700s,0,Bearish
Morgan Stanley hires former AIG executive to lead global support centers #economy #MarketScreener… https://t.co/KLxcysRS7n,2,Neutral
Breaking - United $UAL suspends flights to China as coronavirus outbreak continues,0,Bearish
2 Additions To My Retirement Portfolio. Subscribe to Seeking Alpha for more: https://t.co/h60SofEKDF #investing #stockmarket #trading,2,Neutral
Navy says White House won’t intervene in SEAL’s disciplinary hearing https://t.co/yxdS4mewp3,2,Neutral
Lululemon Falls on Conservative View But Analysts Keep Faith,2,Neutral
"RECAP 11/22 Chatter:
$SQ + $JPM
$VHC - $AAPL patent award vacated
$FLOW + Unit sale to $APO
$X + Increases prices… https://t.co/Rnyo55slwT",2,Neutral
Cya Jason Garrett,2,Neutral
Hedge Funds Are Selling Franks International NV (FI),0,Bearish
United Bankshares to buy Carolina Financial in a stock deal valued at $1.1 bln,2,Neutral
Huawei gets reprieve to do business with US companies: Exclusive,2,Neutral
PECK,2,Neutral
Russia's Rusal faces tough market for aluminium even after sanctions dropped,0,Bearish
"It often pays to shop around for auto insurance. Doing it might seem complicated, but it's easier than you think.  https://t.co/jOsxQrINfL",2,Neutral
"$XPO - XPO Logistics tops Q4 earnings view, hires Wyshner as new CFO https://t.co/W9cZlaz0KV",1,Bullish
"Australia central bank pumps liquidity, proposes bond buys to ease financial conditions https://t.co/JkbAPjX6Yv https://t.co/GFYiDHmP2U",2,Neutral
European markets soar after Boris Johnson's victory,1,Bullish
Citizen Journalist Covering Virus Outbreak From Wuhan Goes Missing,2,Neutral
.@Roku is here to tell you that you can still watch the Super Bowl  https://t.co/OfiiM0R0BZ,2,Neutral
"With milk prices plunging to lows, dairy farmers are dumping the product to curb an oversupply during the… https://t.co/SuhBWCcDjd",0,Bearish
"$JEC: Jacobs beats by $0.17, beats on revs; initiates $250 mln accelerated share repurchase program, offers FY20... https://t.co/ZxgIFkvjsk",1,Bullish
"Your first trade for Tuesday, Nov. 19",2,Neutral
Markets rocket back up - POLITICO $SPY https://t.co/C1c55w0G4H,1,Bullish
$EFF - Eaton Vance Floating-Rate Income Plus Fund declares $0.0850 dividend https://t.co/62gm6crBAR,2,Neutral
$VDAHF - Vinda International: Favorable Tailwinds Persist. https://t.co/OsVYofiRBq #business #stockmarket #economy,1,Bullish
Timing And Sizing The Oil Glut. https://t.co/9GS7eeSGks #markets #stockmarket #economy,2,Neutral
"India's NAFED tenders to purchase 100,000 tonnes corn",2,Neutral
"Taxable FI, equity funds attract most inflows last week: Refinitiv Lipper",2,Neutral
Macy's -6% as hard hats come out for earnings,0,Bearish
Foot On The Gas. Sign up for updates on Seeking Alpha! https://t.co/uCBHO0pNbU #stocks #economy #finance,2,Neutral
WeWork sues SoftBank for backing out of $3bn deal https://t.co/l1e6iCiS0T,0,Bearish
Sell Your Bonds! Buy Net Lease REITs Instead. Continue reading: https://t.co/YmjHN6AAcY #trading #markets #business,2,Neutral
"Corporate profits are flat in 2018, S&P is up 24%, or as Goldman says ""these returns likely would not have been pos… https://t.co/3FNHDnb4Ov",2,Neutral
RRD to Announce Fourth Quarter Results on February 25th and Host a Conference Call on February 26th,2,Neutral
Canada's Transportation Safety Board Investigates Crude Train Derailment,2,Neutral
US Bancorp Deposit Shs Repr Non-Cum Perpetual Pfd Shs Series B declares $0.3219 dividend,2,Neutral
"With milk prices plunging to lows, dairy farmers are dumping the product to curb an oversupply during the… https://t.co/iUjDjzQiS9",0,Bearish
LiveXLive Media : Up 29%; In Content Deal With Samsung #LiveXLiveMedia #Stock #MarketScreener… https://t.co/El6JkZ5rPv,1,Bullish
Germany Supports Rescue Loan For Italy Through Euro Area Bailout Fund  https://t.co/Vigr6cgofO,1,Bullish
ToughBuilt Industries reports Q3 results,2,Neutral
$DVA - DaVita Q4 earnings up 51%; shares up 4% after hours https://t.co/CDXnnSXb3d,1,Bullish
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",2,Neutral
Fed Monitoring Coronavirus Outbreak and Risks for Broader Disruptions -- 4th Update #economy #MarketScreener… https://t.co/KnkPKhBHHM,2,Neutral
Edited Transcript of NANO.OL earnings conference call or presentation 19-Nov-19 7:30am GMT,2,Neutral
Blockbusters like ‘Frozen 2’ will make Disney the first studio to earn $10 billion at the global box office in a si… https://t.co/4e8v3Uo3E4,1,Bullish
$TALKX: Market Briefing: Broad-based relief rally https://t.co/DLjdffSfKK,1,Bullish
Audentes Therapeutics upgraded to outperform from in line at Evercore ISI,1,Bullish
L'Oreal Expects Short-Term Virus Hit,0,Bearish
Brazil Pushes Its Great Downsizing and Rakes In $5.2 Billion,2,Neutral
"Earnings Scheduled For December 12, 2019",2,Neutral
$WDC - Western Digital May Have Trouble Pushing Stock Price Higher. Subscribe to Seeking Alpha for more:… https://t.co/dutJc7l7Hq,0,Bearish
Fed's Rosengren urges patience in considering policy changes,2,Neutral
"Oil skyrockets, U.S. stock futures sink after Iranian general killed in Iraq airstrike https://t.co/UMiKkaQ42x",1,Bullish
Indonesia's Jokowi Warns of Economic Calamity From Forest Fires,2,Neutral
A Sliding Share Price Has Us Looking At RaySearch Laboratories AB (publ)'s (STO:RAY B) P/E Ratio,0,Bearish
US Fed admits Libra has potential to ‘rapidly’ achieve mass adoption,2,Neutral
The FRED Blog maps economic uncertainty around the globe—from seemingly rock-steady in Morocco and Mongolia to shak… https://t.co/ke7dpuRF5Z,2,Neutral
US$51.00 - That's What Analysts Think Grubhub Inc. Is Worth After These Results,2,Neutral
Fed's Daly says U.S. economy well placed to weather storms https://t.co/46F3sPCsXW https://t.co/Hn3cXkJQhp,1,Bullish
The Democrats’ 3 worst ideas https://t.co/kUY9I5XCdt by @rickjnewman https://t.co/OzJIrjUT1d,2,Neutral
"Take ""Bloomberg not covering Bloomberg"" and now extend to the fact that 6 corporations own 90% of US media outlets,… https://t.co/v6vl08f88I",2,Neutral
"Swedish central bank set to keep rates steady on Feb. 12, and through 2021: Reuters Poll",2,Neutral
Is First Foundation Inc (FFWM) A Good Stock To Buy?,2,Neutral
"Stocks rose after China moved to step up intellectual property protection, which investors hope may address a key c… https://t.co/iTu4wDK0AC",1,Bullish
Core Molding reports Q3 results,2,Neutral
Can You Imagine How Chuffed Moncler's (BIT:MONC) Shareholders Feel About Its 215% Share Price Gain?,2,Neutral
Interest rate conditions of the Magyar Nemzeti Bank effective from 8 April 2020 #economy #MarketScreener… https://t.co/LtgoxFiEBO,2,Neutral
Berkeley returns to ‘normal’ after bumper years https://t.co/48WY64oBxZ,2,Neutral
"WeWork names new executives, path to profitability by 2023: report https://t.co/nby7jpZ6xu https://t.co/17hr8mW3VA",2,Neutral
Amazon has asked a federal court for permission to get testimony from President Trump and Defense Secretary Mark Es… https://t.co/qfaxvEHtfB,2,Neutral
On the hour https://t.co/UjTgLR5wPY,2,Neutral
Yield Curve Self-Defense. Read more and get updates on any stock! https://t.co/9INpreY6Kg #markets #stockmarket #economy,2,Neutral
"$TCO: Taubman Centers beats by $0.07, beats on revs -- co to be acquired by Simon Property (SPG) for $52.50/share i… https://t.co/JMpBxoahSh",1,Bullish
Saint-Gobain North America Announces Largest Renewable Energy Deal in Company’s 354-Year History,1,Bullish
"Azerbaijan's first snap parliamentary elections 'lacked genuine competition and choice,' international monitors say https://t.co/l4dHpIed1E",2,Neutral
When Should You Buy Packaging Corporation of America (NYSE:PKG)?,2,Neutral
Red-Hot Adobe Stock Sees Surge in Bullish Betting,1,Bullish
"Investors often make poor, emotional decisions based on dips in their portfolio, @danariely says. Here is his advic… https://t.co/hkTqX14vKw",2,Neutral
Adamas down 40% as investors react to Gocovri effect in MS study,0,Bearish
Engineers at @MIT have created a new way to remove carbon dioxide from the air https://t.co/4rzZqzTvEm,2,Neutral
"Novartis takes on Sanofi, Amgen with $9.7 billion takeover of heart drug maker
https://t.co/zW0AdcOXGJ https://t.co/xfzY36qNJ3",2,Neutral
$SCHW $AMTD - Charles Schwab And TD Ameritrade: The Future Keeps Coming. Follow this and any other stock on Seeking… https://t.co/J9SrknlpEt,2,Neutral
"U.S.-China trade deal 'totally done,' will expand U.S. exports: Lighthizer",2,Neutral
SoftBank unveils a $184 million initiative to accelerate AI research https://t.co/0tsvtEjk1R,2,Neutral
$XLF $FAS $FAZ - Fed revives TALF to bolster ABS market https://t.co/0rRXf0aqLC,2,Neutral
Guinea-Bissau’s current leader was eliminated from the country’s presidential election after two former prime minis… https://t.co/W5EAleiG8s,2,Neutral
"Is Técnicas Reunidas, S.A. (BME:TRE) Expensive For A Reason? A Look At Its Intrinsic Value",2,Neutral
$BLRX - BioLineRx up big ahead of key data readout https://t.co/umTYO3kqxV,1,Bullish
State Department Warns CBD Consumers Not To Fly Internationally With Oils,2,Neutral
"Restaurant brands beats, Popeyes sales surge",1,Bullish
MedAdvisor : Lapsing of Hook Options & Appendix 3Y #MedAdvisor #Stock #MarketScreener https://t.co/wvYCXWn47T https://t.co/NxsdR97hBR,2,Neutral
"‘Priceless’ Jewelry, Artifacts Stolen From German Museum",2,Neutral
Soaring bond yields drive states and cities to buy back their own debt https://t.co/pVbp1ZX88P,2,Neutral
Is Carpenter Technology Corporation (CRS) A Good Stock To Buy?,2,Neutral
Citi launches high-yield online checking,2,Neutral
$XOM - Exxon's Baton Rouge refinery cuts production on low demand - Reuters https://t.co/xRIss6avLy,0,Bearish
ResApp Health : 2019 Letter to Shareholders #ResAppHealth #Stock #MarketScreener https://t.co/N7U1dIMU1r https://t.co/W8BNTavukW,2,Neutral
"$HTH - Hilltop Holdings, Inc. (HTH) CEO Jeremy Ford on Q4 2019 Results - Earnings Call Transcript.... https://t.co/xXYAYCsXLg",2,Neutral
"Autostrada dei Fiori: viaduct ""Madonna del Monte""  #Stock #MarketScreener https://t.co/cdJT0Zlcgb https://t.co/kezG1NQGwv",2,Neutral
The Fed's Emergence as a Power Player Poses New Risks to Its Independence #economy #MarketScreener… https://t.co/hwe3xwwGma,2,Neutral
California department to reject Sezzle's application for lending license in state,0,Bearish
Home Depot Falls Sharply After Release of 3rd-Quarter Results,0,Bearish
Vail Resorts missing snow in early part of season,2,Neutral
Ghana is selling the longest-dated Eurobond ever issued by a sub-Saharan African government https://t.co/1QouiAlBs1,2,Neutral
Hedge Fund Sentiment Is Stagnant On Granite Construction Incorporated (GVA),2,Neutral
Hanesbrands Q4 sales down 1% to $1.75 bln; FactSet consensus $1.75 bln,0,Bearish
The ServiceSource International (NASDAQ:SREV) Share Price Is Down 71% So Some Shareholders Are Rather Upset,0,Bearish
Credit Suisse shares slump after Thiam's resignation,0,Bearish
"Hedge Funds Have Never Been This Bullish On Paysign, Inc. (PAYS)",1,Bullish
IFA Irish Farmers Association : HAND IN LETTERS OF PROTEST TO MEAT INDUSTRY IRELAND AND MI... #IFA #economy… https://t.co/xxnZ8OgPnG,0,Bearish
$XLE: Sector Briefing: Energy https://t.co/FKDifSy17R,2,Neutral
Funds Look to Take Down New Zealand Dollar After Runaway Gains,0,Bearish
"$BA CORRECTION: 737 MAX 10 makes debut at Renton, Washington Factory - Bloomberg",2,Neutral
$ATOS impressive move here.... https://t.co/xZ5MaEJPdG,1,Bullish
Trump's Bi-Lat Trade Strategy Leads To China Deal Fail (Radio),2,Neutral
Buffett-backed StoneCo jumps to 7-month high on solid growth https://t.co/JJ2dbxJbDp via @business https://t.co/eTa98kMkhw,1,Bullish
https://t.co/9eZPvQhfMq,2,Neutral
Dow stock price target raised to $52 vs. $46 at BofA Merrill Lynch,1,Bullish
'Unfit' Uber stripped of London license #economy #MarketScreener https://t.co/wgqFijpV50 https://t.co/clmEwq2cJK,0,Bearish
UK and EU must avoid punch-up over finance - next BoE boss Bailey https://t.co/uiXlUxuNKZ https://t.co/O1UaCKuZUV,2,Neutral
"Total beats quarterly forecasts, lifts dividends despite low oil price",1,Bullish
"The West is failing to meet China’s state-driven push for greater global influence, ex-U.S. trade chief says https://t.co/RNfk4NDUgf",2,Neutral
Babcock International Group reports 1H results,2,Neutral
$UMRX is getting some attention. This stock is starting to make a move of its recent lows. It bear watching going f… https://t.co/Kl70uIJbVK,2,Neutral
Here is What Hedge Funds Think About National Grid plc  (NGG),2,Neutral
Futures up https://t.co/diz7v5lmVb,1,Bullish
S&P 500 Price Forecast – Stock Markets Confused By Trade Deal,0,Bearish
Nordic Semiconductor ASA reports Q4 results,2,Neutral
Politics And The Markets 11/25/19. Read more: https://t.co/NJCrDf1ooq #business #markets #economy,2,Neutral
Tesla shares jump as Musk tweets about Cybertruck preorders https://t.co/nzZHL8rX2F,1,Bullish
"EU countries back tough line on 5G suppliers in potential blow to Huawei
https://t.co/SEtvQ3Tc1P https://t.co/uziGmGl0lX",2,Neutral
